Games Played,Avg Reward 
118850,-4289.207490828006
118900,-4165.22674522949
118950,-4007.295407838101
119000,-3830.125099118625
119050,-4066.8543138419213
119100,-4302.18990136632
119150,-3996.385123574863
119200,-4114.304175711084
119250,-3945.1718922136793
119300,-4060.2727421244026
119350,-4299.82297100784
119400,-4277.661122631521
119450,-3960.2502787116646
119500,-4400.841153300141
119550,-4410.629925879987
119600,-3960.7731990409393
119650,-4266.563589898754
119700,-4251.788438789164
119750,-4071.3644532917538
119800,-4059.585390272292
119850,-4048.472342300157
119900,-4262.821090118799
119950,-4138.192892308247
120000,-4038.2765512354104
120050,-3432.98771701756
120100,-3902.66136305146
120150,-3689.1295694289965
120200,-4225.387653419132
120250,-3796.906220231379
120300,-4042.758289965524
120350,-4296.243064805974
120400,-4312.7133973010405
120450,-4049.236958410873
120500,-4344.238567680801
120550,-4091.830556647092
120600,-4303.136005331065
120650,-4234.891974360089
120700,-3820.025245063478
120750,-4001.067031497776
120800,-4455.741047571891
120850,-3960.1855787271083
120900,-3891.2368518271896
120950,-4393.510054558034
121000,-4020.2308707420057
121050,-3865.8440763924095
121100,-3816.600244468353
121150,-3936.6203034344862
121200,-4003.0751693472716
121250,-4028.535684446925
121300,-4405.364027029766
121350,-4318.906151338431
121400,-4281.017108113658
121450,-4318.444872897678
121500,-4119.259289613996
121550,-3969.505115080897
121600,-4112.399362051562
121650,-4201.467819223439
121700,-4502.5793779613905
121750,-4302.265275161023
121800,-4031.3562337939697
121850,-3978.016436047781
121900,-3929.678258571899
121950,-3722.651855574064
122000,-4511.891573239144
122050,-4389.209525319662
122100,-4033.635111834549
122150,-3675.8214614135545
122200,-4129.0563003038615
122250,-4057.595461600189
122300,-3748.437412970967
122350,-3995.3322528392046
122400,-4351.872083419233
122450,-4332.745530533238
122500,-3890.3689140872625
122550,-3554.441179142229
122600,-3957.2740396296967
122650,-4223.267026419723
122700,-3640.816172351419
122750,-3945.1846492153513
122800,-3891.776433043268
122850,-4273.850002285053
122900,-4010.917176201019
122950,-3810.0960970490573
123000,-4097.355255473245
123050,-4170.864845039494
123100,-3892.4585112953823
123150,-3902.0384827238513
123200,-3876.2795294007724
123250,-4283.2531958830605
123300,-4348.996610979869
123350,-3756.1481998341055
123400,-4115.75025118183
123450,-3540.767414208286
123500,-4101.212442418489
123550,-4133.91842569521
123600,-4599.113045123877
123650,-3966.822609584463
123700,-4126.35274813785
123750,-4447.019379332619
123800,-4109.892877776038
123850,-4345.487963748952
123900,-4170.53669829184
123950,-4347.180176099502
124000,-3722.541640396919
124050,-4357.6875370845555
124100,-4208.166646682307
124150,-4016.5369176329336
124200,-4280.093647041701
124250,-4085.346817894961
124300,-4197.117120895976
124350,-4405.599939051626
124400,-4371.40493118977
124450,-4223.3823614904895
124500,-3815.4066755105882
124550,-4181.443149889688
124600,-4365.22196328219
124650,-3557.850529920365
124700,-3757.166555795113
124750,-4309.941497974446
124800,-4490.261436543223
124850,-4165.475117014148
124900,-4182.185801687796
124950,-4185.723927925484
125000,-4532.001626499495
125050,-4305.062406469965
125100,-4765.809823133173
125150,-4062.1026773820704
125200,-4357.774044953865
125250,-4211.138068131225
125300,-4085.4477447022755
125350,-3956.540601773524
125400,-4457.593128243489
125450,-3828.2265943829016
125500,-4050.690589954485
125550,-4111.989227218896
125600,-3966.320896912763
125650,-4719.33735981486
125700,-4272.714554427411
125750,-4138.59813766753
125800,-4177.612107562205
125850,-4346.21732570919
125900,-3872.1455333932768
125950,-4179.711333232257
126000,-4581.570419770084
126050,-4500.481997336786
126100,-3964.101984628192
126150,-4130.0313523722325
126200,-4052.1825477581365
126250,-4198.240334812117
126300,-4094.991591476243
126350,-3969.462535978851
126400,-3922.756957756437
126450,-3884.269862211028
126500,-4410.993656097744
126550,-3817.58613393909
126600,-3673.4937458762515
126650,-3748.3957202221964
126700,-4210.195582267564
126750,-3975.416058756338
126800,-4478.269502833029
126850,-4392.619791925393
126900,-3971.63810001024
126950,-3878.559647323308
127000,-4379.481647855071
127050,-3867.175134701961
127100,-4051.439693759429
127150,-3809.336015647763
127200,-4121.990348151979
127250,-4043.1675910157746
127300,-3672.246793946622
127350,-4388.243529502653
127400,-4700.571450911919
127450,-4526.858836199255
127500,-3862.176372810601
127550,-4023.42071108688
127600,-4391.371014950226
127650,-4525.0898212717
127700,-4179.269904807803
127750,-3931.795326530785
127800,-3978.2455274452577
127850,-3999.365031612759
127900,-4258.094479278381
127950,-3449.786220580105
128000,-3950.134622483589
128050,-4229.402247704452
128100,-4210.4136936254745
128150,-3903.302107418888
128200,-3966.1091817521583
128250,-4289.566168507373
128300,-4081.079168850951
128350,-4416.169290164181
128400,-4380.78011103024
128450,-4195.22913663395
128500,-4451.217690163173
128550,-4029.2654109614455
128600,-3889.3086986010303
128650,-3787.4326717295185
128700,-4248.692927195461
128750,-4180.339509373002
128800,-4182.394442223569
128850,-3982.446073910754
128900,-3975.941171706772
128950,-4127.27343527209
129000,-3969.1892235471228
129050,-4229.328206773612
129100,-4305.406628953939
129150,-4331.2132980882825
129200,-3969.205573943515
129250,-3777.285963972097
129300,-3944.942796064942
129350,-4028.905270767116
129400,-3847.607984160001
129450,-3813.0128897297986
129500,-4579.162256591607
129550,-4596.818751171057
129600,-4102.412560587451
129650,-4150.90378057582
129700,-4399.396038039119
129750,-4194.4399516400135
129800,-4370.029138894027
129850,-4151.030954426555
129900,-3915.7935562167463
129950,-4144.138427781984
130000,-4546.0029563059015
130050,-4489.810846553176
130100,-4001.0857386709604
130150,-3966.9397838605805
130200,-4246.314383022942
130250,-4565.752229926444
130300,-4061.0837235719364
130350,-3977.636618900868
130400,-4483.884936603203
130450,-4170.9751897231445
130500,-4553.323811606271
130550,-4210.1269623976095
130600,-4475.0634275868515
130650,-3987.3954326874123
130700,-3648.9681360006834
130750,-4034.880422975593
130800,-4021.3472186207846
130850,-4629.660837091519
130900,-4074.6068813545103
130950,-4231.637734324382
131000,-4583.838577771044
131050,-4421.452183012484
131100,-4066.3384778812347
131150,-4573.698220426073
131200,-4686.40427846238
131250,-4469.506549301306
131300,-4316.307548174646
131350,-4256.894961901117
131400,-4006.057910632471
131450,-4664.99507225711
131500,-4406.496001633683
131550,-4039.2928661601663
131600,-4107.279291389227
131650,-3968.600010458066
131700,-3933.3606564003576
131750,-4219.670022485585
131800,-4735.527207094548
131850,-4219.356913139733
131900,-3675.562935065034
131950,-3868.202628605502
132000,-4286.1167769308195
132050,-4005.0135014502466
132100,-3906.4587436237484
132150,-3975.203457107419
132200,-4107.024194594028
132250,-3826.948622931686
132300,-4307.816504479535
132350,-4077.9255394585966
132400,-4514.87501856068
132450,-3920.141327364441
132500,-4911.764896034733
132550,-4940.922041383092
132600,-4188.166974054219
132650,-3833.2785895343145
132700,-4383.450205743835
132750,-4232.413675157903
132800,-4233.054857431145
132850,-3761.547646887464
132900,-4014.872542824494
132950,-3902.891159329674
133000,-3951.849878508502
133050,-4082.3664277025464
133100,-4122.855172595879
133150,-4432.028840042457
133200,-4151.516444390841
133250,-3853.973655503149
133300,-4420.221574769027
133350,-3806.245494057408
133400,-4274.19677539825
133450,-4738.345586206758
133500,-4624.985702907835
133550,-4366.795590079534
133600,-3928.6409939926425
133650,-3848.766114665911
133700,-3966.0817129981597
133750,-3906.5043062443274
133800,-3742.0886355201496
133850,-4034.386587240965
133900,-3717.8920937507537
133950,-4390.698454686692
134000,-4171.782720231872
134050,-3959.4941515101973
134100,-4037.6571619114757
134150,-3972.8264484340975
134200,-4439.406925582383
134250,-4517.790235691732
134300,-4440.562122759722
134350,-4368.258217132342
134400,-3833.889149637106
134450,-4052.056130076517
134500,-4086.497830174465
134550,-3923.224423098229
134600,-3891.533542377322
134650,-4059.0493319667303
134700,-4645.771579207791
134750,-4089.9680049200497
134800,-4358.322984435981
134850,-3776.4918831569394
134900,-4051.697556891596
134950,-4186.918817697823
135000,-4327.037984132654
135050,-3884.287940949869
135100,-4060.0366172118484
135150,-4340.589916791442
135200,-3989.8204699760554
135250,-4168.386449424094
135300,-3966.7631037941833
135350,-4123.362655039948
135400,-3662.9045857959177
135450,-4022.63502818744
135500,-4193.204383593005
135550,-4283.511420054999
135600,-4090.608214789901
135650,-4258.874169536467
135700,-3889.54959069492
135750,-4421.207522527549
135800,-4189.829057863545
135850,-4206.806942373121
135900,-4270.894525415709
135950,-3991.596372581581
136000,-3992.6917007164448
136050,-4520.3096422214985
136100,-4227.742817027061
136150,-4324.008886294638
136200,-4217.179630807613
136250,-4124.85169479374
136300,-3801.9507348341135
136350,-4134.088723104338
136400,-4541.814659988229
136450,-4446.375365167543
136500,-4276.28779224729
136550,-3968.10995872601
136600,-4272.911011627533
136650,-4308.36059439213
136700,-3950.70620940395
136750,-3982.078490393136
136800,-4044.1335292953677
136850,-3945.2091018044525
136900,-4259.562609286574
136950,-3943.2606094713847
137000,-3922.226015672783
137050,-4176.351872555653
137100,-3945.6891144413207
137150,-3676.257269039961
137200,-4335.037989030423
137250,-4599.8789871638955
137300,-4549.734344010338
137350,-4826.084501880507
137400,-4132.295461758229
137450,-4337.131422653406
137500,-4839.992772215555
137550,-4260.496801425792
137600,-4161.477508813188
137650,-4031.350583593349
137700,-3814.2842992260876
137750,-4331.251160192492
137800,-3891.6882608368537
137850,-3933.75908020962
137900,-4217.894911238492
137950,-4311.772339711676
138000,-4368.517989807231
138050,-4373.249245545668
138100,-4449.067678408535
138150,-4300.877935768971
138200,-3972.740305022827
138250,-4167.068325694013
138300,-4141.595238120948
138350,-4289.608802861572
138400,-4033.7481087778756
138450,-4423.886001972187
138500,-4050.473594052804
138550,-4094.552883188143
138600,-4104.182148543051
138650,-3931.300913283048
138700,-4422.3030071560825
138750,-4460.804642696123
138800,-4416.255257662272
138850,-3913.219427516916
138900,-4128.708846680285
138950,-4041.7983821071675
139000,-4346.45197239397
139050,-4066.712392645748
139100,-4158.599893405676
139150,-4496.9537701325135
139200,-4610.617060866277
139250,-4036.3413676131104
139300,-4293.727343569009
139350,-4240.851852344242
139400,-3943.442988413411
139450,-4346.3798724934495
139500,-4300.071808008221
139550,-4281.062386519048
139600,-4237.495289983862
139650,-4051.2469369130513
139700,-4122.864624589984
139750,-4251.504977347893
139800,-4674.403573141529
139850,-4082.606222534349
139900,-4235.526470000615
139950,-3946.705168907708
140000,-4377.339042099831
140050,-4312.107728270039
140100,-4462.130327894182
140150,-4062.4072173097265
140200,-4288.047701395636
140250,-4019.5132609463867
140300,-4369.999040381736
140350,-4294.5231736292635
140400,-3994.433098798994
140450,-4455.369007303111
140500,-4294.252992773386
140550,-4224.955927043167
140600,-4211.000122071974
140650,-3986.1331431149392
140700,-4418.596673192284
140750,-4587.558280460735
140800,-4273.360888731189
140850,-4109.387099070703
140900,-4257.792744951338
140950,-4347.550247694489
141000,-4387.449167881067
141050,-4765.2951834934465
141100,-4116.415902956458
141150,-3943.4166560254675
141200,-4131.286407008494
141250,-4451.386115740072
141300,-3824.447963055342
141350,-3976.1430033754223
141400,-4038.161104125162
141450,-4192.309667435626
141500,-4309.836925850362
141550,-4830.27829173938
141600,-4305.5214549305365
141650,-4361.84102780801
141700,-4109.199326222049
141750,-4248.717451957962
141800,-4532.575809033592
141850,-4469.925187638872
141900,-4728.163174887025
141950,-3715.185254674764
142000,-4380.4339767451165
142050,-3985.680171531461
142100,-3858.408158678759
142150,-3836.163936598246
142200,-4031.1060298790694
142250,-4022.298644338805
142300,-4024.071283795194
142350,-4505.516339784537
142400,-4294.970281923695
142450,-4134.199106533053
142500,-4367.275172184258
142550,-4148.282836881283
142600,-3837.431394953936
142650,-4135.030543749188
142700,-3823.8096934999703
142750,-4153.434134127371
142800,-3780.548496013523
142850,-4000.3808835248265
142900,-4429.8218208869075
142950,-4297.612012334727
143000,-4361.0706876520635
143050,-4058.403490500525
143100,-4121.36691750792
143150,-4356.758883997143
143200,-4318.245368208276
143250,-3996.576345068814
143300,-4102.621092887156
143350,-4068.1939804868166
143400,-4041.580539043353
143450,-4376.912117974831
143500,-3938.0109704404376
143550,-4313.096457153138
143600,-4330.725334157996
143650,-4299.03073016022
143700,-4126.431715443564
143750,-4464.45895487973
143800,-4133.136035510843
143850,-3895.4701450493485
143900,-3938.5335426924553
143950,-4584.166069399096
144000,-4320.557180872795
144050,-4238.027424553388
144100,-4543.249933489921
144150,-4150.170491764329
144200,-4460.019797895039
144250,-4202.808215649302
144300,-4082.567218354672
144350,-3918.8316306767906
144400,-4308.153884679583
144450,-4036.785465633048
144500,-4149.897684653014
144550,-3914.1841984752787
144600,-4064.3559884940896
144650,-4183.116300239569
144700,-4242.90832953734
144750,-4380.6312435695245
144800,-4230.039436392614
144850,-4276.707621275317
144900,-4186.354990626577
144950,-4487.020268247158
145000,-3913.9269863965437
145050,-4300.747133277756
145100,-4192.524021852077
145150,-4148.968446340065
145200,-4305.122923125955
145250,-4526.729388900669
145300,-4818.385623113892
145350,-4175.734337322361
145400,-4149.183026451046
145450,-4499.631892365969
145500,-4059.2539743915145
145550,-4230.758106326455
145600,-4371.8540893018
145650,-4778.938150901148
145700,-4290.61668082212
145750,-4251.6957657638495
145800,-4017.3994184450935
145850,-4299.924421986532
145900,-3991.2781261771843
145950,-3924.517682067954
146000,-3809.4436063598273
146050,-3912.911060143591
146100,-4358.75355666718
146150,-4026.4547495258043
146200,-3973.6047237095027
146250,-4079.0242376201263
146300,-4452.03422593268
146350,-4376.63768719845
146400,-4293.31208239361
146450,-4093.666998208374
146500,-4225.8874669255465
146550,-4068.620844737714
146600,-4153.136079367311
146650,-4207.084970250594
146700,-4568.706978597012
146750,-3996.786633266075
146800,-4414.0297312021885
146850,-3879.7614772611514
146900,-4449.4670206483515
146950,-4182.50791079911
147000,-4171.4078991232145
147050,-4168.397421321043
147100,-4465.692601601044
147150,-3682.0827044785415
147200,-3795.0298906869302
147250,-4023.128366513468
147300,-4340.845551606605
147350,-4154.103002353555
147400,-4715.882679799475
147450,-4489.6200532723615
147500,-4639.7018112049045
147550,-4219.079490135331
147600,-4475.119730996669
147650,-4376.483519565606
147700,-4192.1342843909715
147750,-4635.023949341204
147800,-4157.078310995564
147850,-3975.8826673276953
147900,-4480.038835876011
147950,-4306.195389293385
148000,-4242.6012132997785
148050,-4266.131465656313
148100,-4120.015307381169
148150,-4190.188780847697
148200,-4085.8977400017566
148250,-4253.837218509134
148300,-3809.439861876311
148350,-4464.1447075210335
148400,-4349.417533968696
148450,-4254.747603575219
148500,-3949.1557469285885
148550,-4533.714387870683
148600,-4255.81874231838
148650,-4313.135939090721
148700,-4209.885095530853
148750,-3924.651292508661
148800,-4724.2971228689275
148850,-4628.688058579439
148900,-4530.3247824459195
148950,-4551.005901573239
149000,-4309.699813622536
149050,-4205.751969584577
149100,-4150.768620984013
149150,-4165.966532325736
149200,-4609.2882696594315
149250,-4211.907520738055
149300,-4361.81562152931
149350,-3797.198491589443
149400,-4606.1598729007255
149450,-4602.082487546592
149500,-4192.01822264294
149550,-4057.3815811719555
149600,-4136.023028276907
149650,-4106.2552582646
149700,-4361.21371523392
149750,-4324.456193519856
149800,-3642.011812951875
149850,-4362.964536265223
149900,-4418.57661614366
149950,-4371.997508383403
150000,-4368.58065921749
150050,-4722.820345188614
150100,-4413.514471773743
150150,-4102.93611858969
150200,-4367.8894147052115
150250,-4471.538273667894
150300,-4021.573098451524
150350,-4128.303767787421
150400,-3995.010134926037
150450,-3623.937721363864
150500,-4747.510921994677
150550,-4650.54244968078
150600,-4147.61677749638
150650,-4409.548198098198
150700,-4221.220071475307
150750,-4091.9801459572413
150800,-4148.713643485463
150850,-4605.1357553335965
150900,-4250.633188404569
150950,-3949.910847432175
151000,-4272.869659331393
151050,-4664.120319561379
151100,-4120.083530009245
151150,-4168.161268147979
151200,-4314.411459530991
151250,-4222.799823396425
151300,-4364.564917203065
151350,-4583.148947300695
151400,-4408.434862941523
151450,-4123.97464472541
151500,-3926.906123012936
151550,-4269.628466220279
151600,-4476.86955781551
151650,-4000.0075061280913
151700,-3942.3491900878516
151750,-4357.263461517482
151800,-4103.622387756019
151850,-4345.8500120442595
151900,-4707.641018679283
151950,-3927.6560399175664
152000,-4283.419703658618
152050,-4296.9992378775505
152100,-4392.850054742204
152150,-4584.048886137304
152200,-4871.9851332901935
152250,-3984.2055655890995
152300,-4267.124661784642
152350,-4266.247173935535
152400,-4548.047002303286
152450,-4436.716610508978
152500,-4351.097981703922
152550,-4043.3230854107846
152600,-3675.543435716659
152650,-4341.673670361576
152700,-4059.3962401580043
152750,-4386.397825650713
152800,-3919.707047902336
152850,-4150.867605477113
152900,-4477.201734851208
152950,-4140.751357079347
153000,-4326.617727971322
153050,-4626.52333541439
153100,-4209.08661100927
153150,-3929.1722201293373
153200,-4503.565276722229
153250,-4120.475606471548
153300,-4029.93705438779
153350,-4448.973080586084
153400,-4895.7067039618605
153450,-4223.153975230185
153500,-4557.83749076093
153550,-4440.167684492118
153600,-4136.206119578471
153650,-4342.216616008743
153700,-4573.490067899588
153750,-4105.481955450522
153800,-4210.151450632384
153850,-3969.3419574278246
153900,-4161.385671287187
153950,-4527.90915326496
154000,-4453.9558072281325
154050,-4163.817561788176
154100,-3900.38778921459
154150,-4339.214559672202
154200,-4258.664080446985
154250,-4288.143422297694
154300,-3967.397069126516
154350,-4070.83020784072
154400,-4363.004045577093
154450,-5043.174302926543
154500,-4597.639606774918
154550,-4485.332635710926
154600,-4182.564058379463
154650,-4588.27796799513
154700,-4341.104796140981
154750,-4614.824396845845
154800,-4382.165394550275
154850,-4272.296279319213
154900,-4060.9156111383845
154950,-3750.127438582609
155000,-4145.05300626732
155050,-4215.46181580637
155100,-4258.382321102171
155150,-4462.846177248271
155200,-4238.088714037273
155250,-4266.468826450192
155300,-4617.885795419711
155350,-4385.960955913418
155400,-4079.257853300341
155450,-4011.835758518669
155500,-4322.383392028576
155550,-4282.980856864415
155600,-4452.066756311487
155650,-4527.901242564184
155700,-4178.678943938198
155750,-4615.904238743599
155800,-3942.2639234497733
155850,-4422.706312522369
155900,-4438.017588406246
155950,-4254.568578179502
156000,-4283.184455611153
156050,-4433.443453420781
156100,-4842.818166231658
156150,-4317.481673988211
156200,-4070.453367583342
156250,-3961.2585326129756
156300,-4492.403663487724
156350,-4176.735704742298
156400,-4218.358422443879
156450,-4453.079651072821
156500,-4510.698089789448
156550,-4179.082753953864
156600,-4403.292245087072
156650,-4370.122565333859
156700,-4268.406587091181
156750,-4283.875777927192
156800,-4089.4480126938556
156850,-3997.2553624265192
156900,-3907.4729158805426
156950,-4474.341712526214
157000,-4421.777855749799
157050,-4453.316000046252
157100,-4441.113636076819
157150,-4147.63961883338
157200,-4066.706804897704
157250,-4167.069042025494
157300,-4425.69983801915
157350,-4392.090326457271
157400,-4242.4503153215155
157450,-4472.340488205993
157500,-4372.7289094876305
157550,-4091.496053669961
157600,-3892.2795066654858
157650,-3840.6651669515627
157700,-4107.863678147031
157750,-4261.478032050895
157800,-4727.921342228572
157850,-4439.775943185166
157900,-4576.346215416251
157950,-3993.990700920658
158000,-4387.795232459735
158050,-4210.415865796255
158100,-4319.565722304721
158150,-4599.323738734308
158200,-4288.359998298762
158250,-4234.332857447215
158300,-4252.983466012201
158350,-4048.964833617304
158400,-3916.6448314799163
158450,-4529.71821735602
158500,-4191.409487734892
158550,-4191.087324123649
158600,-4128.174173027446
158650,-4070.8296709379397
158700,-4178.61972981895
158750,-4271.707763743386
158800,-4371.487861796172
158850,-4739.101791003276
158900,-4121.940661385538
158950,-4012.552650777685
159000,-3823.2721263191816
159050,-4362.630605294935
159100,-4715.24404878106
159150,-4651.485320119448
159200,-4752.385365624768
159250,-4479.784975747242
159300,-4298.065189215777
159350,-4658.459890037717
159400,-4291.341727064848
159450,-4344.198323021509
159500,-4722.74596300683
159550,-4330.988875077287
159600,-4050.091447881011
159650,-3921.9793016533035
159700,-3884.1711022791656
159750,-3838.288549553014
159800,-3720.9588998527315
159850,-4329.352217454345
159900,-4474.892928592025
159950,-4057.9655276985945
160000,-4467.438063741638
160050,-4049.5971382859384
160100,-4442.049672944932
160150,-4203.414258049028
160200,-4516.672022373021
160250,-4275.1984970417225
160300,-4249.47728912567
160350,-4394.734576264958
160400,-4498.127372650233
160450,-4737.108832467644
160500,-4468.831065646761
160550,-4335.078527212982
160600,-4794.540619013717
160650,-5143.020988559772
160700,-4538.508299755634
160750,-4296.974343677353
160800,-3749.826435151061
160850,-4060.0235357152724
160900,-3843.020379276895
160950,-4227.662470241332
161000,-4321.262210847246
161050,-3691.0379755660856
161100,-4380.4022395769825
161150,-4373.9905486483985
161200,-4403.1606302309165
161250,-4360.489162978052
161300,-3931.230859777892
161350,-4446.245395862317
161400,-4254.964670955487
161450,-4176.367379807939
161500,-4005.6007849649586
161550,-4290.751581241207
161600,-3873.1872176383026
161650,-3715.784745149146
161700,-4294.408182550809
161750,-4526.9276896082165
161800,-4333.923553075778
161850,-4716.043498997418
161900,-4559.321966654899
161950,-4506.230383951768
162000,-4276.879589673591
162050,-4728.839001774169
162100,-4056.6704165141796
162150,-4294.386067848013
162200,-4447.673383786841
162250,-4408.800422310392
162300,-4153.855616371604
162350,-4215.923807258381
162400,-4554.496964220057
162450,-4345.888351649077
162500,-4030.8059426274945
162550,-4276.672078380113
162600,-4306.161106352622
162650,-4148.60555853706
162700,-3742.130594051366
162750,-4166.5290452273275
162800,-4586.0291943363545
162850,-4246.851762213488
162900,-4419.613250473735
162950,-4199.729007868257
163000,-3931.265484436877
163050,-4215.59017357697
163100,-4150.9893602487655
163150,-3978.470914971995
163200,-4393.687519397526
163250,-4209.519684809007
163300,-4282.726077198642
163350,-4210.335580920503
163400,-4493.56927585378
163450,-4950.970774900587
163500,-4211.036652856169
163550,-4144.712208963466
163600,-4172.144730349324
163650,-3961.981881119138
163700,-4670.3677410125065
163750,-4454.344511762478
163800,-4399.355979911614
163850,-4621.983817306999
163900,-4026.1907990302066
163950,-4296.274209827428
164000,-4053.8362013757624
164050,-4403.624048297853
164100,-4076.448388731785
164150,-4350.475128381839
164200,-3758.0104323920687
164250,-4365.065939469212
164300,-4692.495541712507
164350,-4206.725622435205
164400,-4330.459001009075
164450,-4714.6030784097475
164500,-4350.079319432837
164550,-4518.076968820284
164600,-3799.7821099667567
164650,-4269.240488476932
164700,-4826.814733814524
164750,-4596.188580960428
164800,-5022.14299373725
164850,-4626.817638156607
164900,-4352.766857628705
164950,-4802.467813230503
165000,-4091.916694665979
165050,-3907.871627763875
165100,-4098.1478245745375
165150,-4375.518923296764
165200,-4939.771847958816
165250,-4293.496713477683
165300,-4407.173680956615
165350,-4214.514431934517
165400,-3773.563830348688
165450,-4593.604899428303
165500,-4322.107701699227
165550,-4585.225596370781
165600,-4480.4218161247
165650,-4180.993893685764
165700,-4031.0188995547755
165750,-3999.385467050731
165800,-4505.277769228679
165850,-4725.800295630827
165900,-4433.875850512237
165950,-4396.498004986173
166000,-4524.984435629718
166050,-4251.268292338641
166100,-4015.6383890118873
166150,-4289.776928967058
166200,-4220.796451235415
166250,-4937.206980861153
166300,-4365.4931313953575
166350,-4570.853493482754
166400,-4484.850980052073
166450,-3829.816783395434
166500,-4519.564669636989
166550,-4381.729753721675
166600,-4521.476014193006
166650,-4560.091733235996
166700,-4241.908463035977
166750,-4327.526746899521
166800,-4357.215840600717
166850,-4269.565904783851
166900,-4096.773444456694
166950,-4010.5010980231364
167000,-4614.0607511807
167050,-4598.266079449246
167100,-4202.178040558503
167150,-4100.895883705657
167200,-4390.495372087506
167250,-4513.392574259235
167300,-4029.010418146846
167350,-4097.584890118395
167400,-4457.645439175402
167450,-4734.158914860648
167500,-4277.9062994143715
167550,-4142.236422906188
167600,-4188.072035719336
167650,-4610.139084479279
167700,-4098.085547393302
167750,-4656.250448881185
167800,-4387.5869748360965
167850,-3614.9471009392682
167900,-4368.0083094892025
167950,-4510.086805520603
168000,-4351.248725035163
168050,-3711.495510967443
168100,-4491.7782131894655
168150,-4336.416747692208
168200,-4756.427299916163
168250,-4064.703484916679
168300,-4501.490161802982
168350,-3941.3968313672453
168400,-4353.186391520795
168450,-4143.759647922068
168500,-3705.268329365083
168550,-4295.557546957681
168600,-4701.394556276157
168650,-4233.162086221351
168700,-4157.69590840454
168750,-4508.704550725528
168800,-4657.599698023022
168850,-4563.627616074432
168900,-4234.5545150833705
168950,-4376.698424904669
169000,-4775.781967882658
169050,-4463.033251282699
169100,-4325.36600801521
169150,-4348.116534986408
169200,-4596.350581473808
169250,-4414.788347166559
169300,-4735.682994339952
169350,-4256.503938707382
169400,-4369.408336326277
169450,-4059.39532366871
169500,-4359.682391994169
169550,-4188.867293991623
169600,-4253.473778079476
169650,-4592.362531753605
169700,-4011.00117748164
169750,-3846.47099730596
169800,-4576.708203313598
169850,-4688.844031694804
169900,-4372.812447061737
169950,-4419.965059885548
170000,-4547.309312163251
170050,-3996.6695296235434
170100,-4773.671903227107
170150,-4263.064883217488
170200,-4657.614873613817
170250,-5008.199958560792
170300,-4517.051334487307
170350,-4078.8813778908943
170400,-4203.121771049032
170450,-4380.97501195821
170500,-4236.940253348654
170550,-4010.723836144231
170600,-4407.739829485921
170650,-4132.883494034488
170700,-4104.857955296754
170750,-4299.548502583911
170800,-4698.860010035041
170850,-4554.366661754573
170900,-4453.873587758508
170950,-4318.3059046585095
171000,-4162.899807827873
171050,-4301.497658056033
171100,-4807.7984315559
171150,-4531.512102432451
171200,-3889.9416424010556
171250,-4604.5839486692985
171300,-4285.1037340223975
171350,-4411.162724226078
171400,-4841.590809270163
171450,-4622.509932544223
171500,-4474.186117647191
171550,-4299.914021873647
171600,-4010.632132277529
171650,-4562.820337287352
171700,-4049.3979330077805
171750,-4214.687437716583
171800,-3818.8995648893506
171850,-4707.4731782806675
171900,-4425.151409725409
171950,-4075.807819157574
172000,-4256.529771845632
172050,-4380.465321942901
172100,-4111.125620016801
172150,-4245.06599615335
172200,-4436.671007670937
172250,-4479.322026891267
172300,-4687.8063926849
172350,-4377.719756502031
172400,-4441.800756941703
172450,-4519.564231715995
172500,-4852.356915561923
172550,-4745.263866384106
172600,-4482.300621183147
172650,-4487.726607809265
172700,-4390.287634477936
172750,-4794.732363319469
172800,-5020.562332764568
172850,-4753.423293399282
172900,-4276.678765415858
172950,-4454.827952565288
173000,-3798.102486847506
173050,-4428.3312968641085
173100,-4073.5260733737173
173150,-4302.502437651659
173200,-4357.230861659868
173250,-4243.261634273701
173300,-4387.57665702062
173350,-4030.5527961080243
173400,-4543.709381002317
173450,-4617.320936471118
173500,-4665.168912992405
173550,-4110.855313825671
173600,-4157.0191792636615
173650,-4614.951740447831
173700,-4091.0187668777407
173750,-4124.190203533597
173800,-4754.609872894606
173850,-4351.423438863333
173900,-4357.323702361208
173950,-4455.5749783688625
174000,-4354.60312408805
174050,-4107.208625007368
174100,-4272.192020069851
174150,-4203.872027319992
174200,-4066.2774023948136
174250,-3897.2922011696137
174300,-4531.9707701984935
174350,-5090.4843249044525
174400,-3947.583493227615
174450,-4376.310202029926
174500,-4643.413848144239
174550,-4511.5011080589775
174600,-4093.047851572261
174650,-4613.080833262019
174700,-4755.050611662693
174750,-4247.4076732211015
174800,-4147.483905583222
174850,-4743.736790740093
174900,-4439.588168767635
174950,-4287.144535348842
175000,-4020.0378093945383
175050,-3990.874429848874
175100,-4739.221543604365
175150,-4434.147424377193
175200,-4866.908040138673
175250,-4712.81527882953
175300,-4354.532518485212
175350,-4673.3436142426
175400,-4883.078154268517
175450,-4320.716125337614
175500,-4267.111996937785
175550,-4423.579413025931
175600,-4247.565912804458
175650,-4143.852253639024
175700,-4316.670532295574
175750,-4672.296236541532
175800,-3866.727902278472
175850,-4566.896582955013
175900,-4954.511796817647
175950,-4625.938715602383
176000,-4317.394987609137
176050,-4405.4713347140005
